imei,娱乐,科技,购物,生活,商务,时尚,旅游,游戏,财经,女性,运动,摄影,汽车,美容,母婴育儿,电影,搞笑,健康,教育,音乐,资讯,source
862467031441932,0.767592593,0.815740741,0.807407407,0.812962963,0.819444444,0.751851852,0.828703704,0.876851852,0.823148148,0.830555556,0.835185185,0.822222222,0.999074074,0,0,0,0,0,0,0,0,youku
862209031597077,0.775,0.758333333,0.7,0.691666667,0.983333333,0.833333333,0.933333333,0.616666667,0.7,0.7,0.983333333,0.98,0.98,0,0,0,0,0,0,0,0,youku
861543035692695,0.708333333,0.725,0.708333333,0.716666667,0.98,0.666666667,0.98,0.833333333,0.966666667,0.791666667,0.858333333,0.616666667,0.875,0,0,0,0,0,0,0,0,youku
352531082157668,0.768055556,0.731944444,0.794444444,0.819444444,0.869444444,0.780555556,0.927777778,0.695833333,0.890277778,0.98,0.831944444,0.776388889,0.879166667,0,0,0,0,0,0,0,0,youku
860778036089811,0.771666667,0.726666667,0.781666667,0.921666667,0.91,0.976666667,0.711666667,0.683333333,0.803333333,0.98,0.82,0.815,0.838333333,0,0,0,0,0,0,0,0,youku
861258036949735,0.716666667,0.716666667,0.816666667,0.941666667,0.98,0.98,0.683333333,0.716666667,0.916666667,0.783333333,0.808333333,0.525,0.98,0,0,0,0,0,0,0,0,youku
862784038155756,0.81875,0.852083333,0.785416667,0.814583333,0.785416667,0.841666667,0.695833333,0.895833333,0.75625,0.95,0.83125,0.760416667,0.99375,0,0,0,0,0,0,0,0,youku
861413035045205,0.773684211,0.726754386,0.78377193,0.803947368,0.851754386,0.785964912,0.872807018,0.830263158,0.83377193,0.98,0.789473684,0.842105263,0.838157895,0,0,0,0,0,0,0,0,youku
860286035868979,0.802083333,0.763541667,0.795833333,0.808333333,0.823958333,0.834375,0.808333333,0.84375,0.798958333,0.942708333,0.859375,0.792708333,0.907291667,0,0,0,0,0,0,0,0,youku
358108067638113,0.798132184,0.792528736,0.774712644,0.820258621,0.850143678,0.82816092,0.774712644,0.825287356,0.794683908,0.912068966,0.84612069,0.803591954,0.957471264,0,0,0,0,0,0,0,0,youku
861069036704941,0.768548387,0.795967742,0.756182796,0.849731183,0.797580645,0.859946237,0.797580645,0.862365591,0.788978495,0.980645161,0.801344086,0.810215054,0.909677419,0,0,0,0,0,0,0,0,youku
861939032813104,0.867857143,0.791666667,0.719047619,0.821428571,0.839285714,0.835119048,0.841666667,0.98,0.824404762,0.925595238,0.770833333,0.62797619,0.841666667,0,0,0,0,0,0,0,0,youku
860954035376554,0.791666667,0.816666667,0.858333333,0.791666667,0.95,0.816666667,0.616666667,0.808333333,0.766666667,0.98,0.7,0.858333333,0.991666667,0,0,0,0,0,0,0,0,youku
862609037796856,0.75625,0.797916667,0.814583333,0.797916667,0.854166667,0.816666667,0.810416667,0.747916667,0.795833333,0.8625,0.883333333,0.795833333,0.98,0,0,0,0,0,0,0,0,youku
860273035498270,0.78125,0.7375,0.785416667,0.833333333,0.839583333,0.8125,0.879166667,0.772916667,0.81875,0.98,0.802083333,0.816666667,0.879166667,0,0,0,0,0,0,0,0,youku
354332071696917,0.803703704,0.8,0.823148148,0.808333333,0.857407407,0.775,0.762037037,0.900925926,0.825925926,0.892592593,0.802777778,0.825,0.9,0,0,0,0,0,0,0,0,youku
354765083989988,0.825,0.841666667,0.766666667,0.716666667,0.833333333,0.858333333,0.65,0.991666667,0.925,0.925,0.775,0.708333333,0.966666667,0,0,0,0,0,0,0,0,youku
860736032113431,0.816666667,0.8,0.675,0.883333333,0.666666667,0.833333333,0.891666667,0.733333333,0.758333333,0.98,0.858333333,0.841666667,0.925,0,0,0,0,0,0,0,0,youku
861467033902957,0.725,0.741666667,0.9,0.916666667,0.75,0.833333333,0.8,0.616666667,0.666666667,0.98,0.98,0.991666667,0.716666667,0,0,0,0,0,0,0,0,youku
861262036385197,0.772395833,0.789583333,0.822916667,0.824479167,0.8453125,0.734375,0.750520833,0.913020833,0.91875,0.8671875,0.7875,0.843229167,0.908854167,0,0,0,0,0,0,0,0,youku
861406030766569,0.841666667,0.875,0.775,0.758333333,0.733333333,0.85,0.766666667,0.908333333,0.833333333,0.941666667,0.875,0.825,0.791666667,0,0,0,0,0,0,0,0,youku
861262031627692,0.762634409,0.770698925,0.774731183,0.969086022,0.834946237,0.824193548,0.7,0.755107527,0.820967742,0.98,0.652150538,0.887365591,0.98,0,0,0,0,0,0,0,0,youku
861262030916179,0.748026316,0.724342105,0.770833333,0.838157895,0.824780702,0.809429825,0.873903509,0.863815789,0.842105263,0.92127193,0.889692982,0.773245614,0.902412281,0,0,0,0,0,0,0,0,youku
861443031089758,0.770138889,0.73125,0.759027778,0.860416667,0.815277778,0.816666667,0.871527778,0.796527778,0.836805556,0.996527778,0.81875,0.825,0.882638889,0,0,0,0,0,0,0,0,youku
862021036856550,0.744047619,0.719047619,0.839285714,0.845238095,0.875,0.870238095,0.960714286,0.713095238,0.83452381,0.933333333,0.804761905,0.792857143,0.844047619,0,0,0,0,0,0,0,0,youku
862526037513810,0.712121212,0.734090909,0.724242424,0.865151515,0.981818182,0.799242424,0.922727273,0.640909091,0.859848485,0.834848485,0.946969697,0.84469697,0.917424242,0,0,0,0,0,0,0,0,youku
862941031686829,0.8,0.755555556,0.813888889,0.761111111,0.9,0.894444444,0.730555556,0.772222222,0.744444444,0.933333333,0.872222222,0.869444444,0.927777778,0,0,0,0,0,0,0,0,youku
354765080319619,0.758333333,0.766666667,0.7625,0.98,0.833333333,0.8375,0.691666667,0.7375,0.8125,0.98,0.616666667,0.9,0.98,0,0,0,0,0,0,0,0,youku
861916034647516,0.641666667,0.98,0.891666667,0.95,0.825,0.641666667,0.808333333,0.783333333,0.341666667,0.98,0.183333333,0.98,0.98,0,0,0,0,0,0,0,0,youku
861957036904497,0.770535714,0.76577381,0.747470238,0.811309524,0.854613095,0.802529762,0.872172619,0.748065476,0.825446429,0.951041667,0.874404762,0.851785714,0.904017857,0,0,0,0,0,0,0,0,youku
861468034673084,0.758333333,0.823809524,0.826190476,0.820238095,0.786904762,0.828571429,0.855952381,0.860714286,0.860714286,0.957142857,0.667857143,0.895238095,0.844047619,0,0,0,0,0,0,0,0,youku
862266039997766,0.816666667,0.841666667,0.766666667,0.808333333,0.791666667,0.866666667,0.75,0.958333333,0.725,0.933333333,0.825,0.775,0.925,0,0,0,0,0,0,0,0,youku
860209032097756,0.785,0.723333333,0.738333333,0.843333333,0.98,0.82,0.873333333,0.761666667,0.828333333,0.945,0.708333333,0.791666667,0.943333333,0,0,0,0,0,0,0,0,youku
861262031339116,0.741666667,0.755555556,0.725,0.783333333,0.98,0.769444444,0.927777778,0.869444444,0.902777778,0.794444444,0.836111111,0.683333333,0.866666667,0,0,0,0,0,0,0,0,youku
867876028739105,0.730797101,0.743478261,0.804347826,0.89057971,0.996014493,0.982971014,0.730434783,0.734782609,0.905072464,0.830797101,0.817391304,0.595652174,0.98,0,0,0,0,0,0,0,0,youku
352562072498747,0.766235632,0.707471264,0.919683908,0.770114943,0.956896552,0.98,0.579310345,0.806178161,0.776293103,0.98,0.78591954,0.725862069,0.804597701,0,0,0,0,0,0,0,0,youku
862585031924084,0.785714286,0.754761905,0.820238095,0.926190476,0.816666667,0.854761905,0.758333333,0.751190476,0.946428571,0.972619048,0.702380952,0.719047619,0.978571429,0,0,0,0,0,0,0,0,youku
861603030560980,0.783333333,0.70625,0.927083333,0.764583333,0.70625,0.933333333,0.88125,0.675,0.958333333,0.927083333,0.639583333,0.775,0.98,0,0,0,0,0,0,0,0,youku
861259032900557,0.754166667,0.765833333,0.824166667,0.8625,0.905,0.8175,0.905,0.709166667,0.86,0.908333333,0.785,0.785,0.896666667,0,0,0,0,0,0,0,0,youku
862179031393019,0.739204545,0.758522727,0.755681818,0.840909091,0.886174242,0.826515152,0.858901515,0.734659091,0.846022727,0.941477273,0.801515152,0.854166667,0.936742424,0,0,0,0,0,0,0,0,youku
860230036652461,0.761904762,0.75952381,0.771428571,0.799404762,0.830357143,0.805952381,0.810119048,0.823214286,0.825595238,0.997619048,0.851785714,0.788095238,0.955357143,0,0,0,0,0,0,0,0,youku
861759036828654,0.7625,0.833333333,0.7875,0.858333333,0.8625,0.829166667,0.8,0.8375,0.8,0.941666667,0.795833333,0.745833333,0.925,0,0,0,0,0,0,0,0,youku
862467035712353,0.6875,0.766666667,0.808333333,0.908333333,0.879166667,0.754166667,0.945833333,0.8,0.941666667,0.879166667,0.841666667,0.779166667,0.791666667,0,0,0,0,0,0,0,0,youku
860749038214590,0.79,0.773333333,0.751666667,0.816666667,0.811666667,0.816666667,0.84,0.835,0.825,0.988333333,0.813333333,0.733333333,0.978333333,0,0,0,0,0,0,0,0,youku
861464037781610,0.691666667,0.733333333,0.791666667,0.875,0.741666667,0.791666667,0.908333333,0.716666667,0.9,0.875,0.841666667,0.98,0.933333333,0,0,0,0,0,0,0,0,youku
860930030493230,0.791666667,0.783333333,0.783333333,0.816666667,0.85,0.8,0.808333333,0.733333333,0.775,0.983333333,0.8,0.775,0.98,0,0,0,0,0,0,0,0,youku
861837031374567,0.875,0.775,0.741666667,0.85,0.791666667,0.833333333,0.833333333,0.841666667,0.791666667,0.95,0.791666667,0.791666667,0.916666667,0,0,0,0,0,0,0,0,youku
862231039397813,0.75,0.816666667,0.841666667,0.85,0.85,0.833333333,0.808333333,0.708333333,0.825,0.983333333,0.791666667,0.766666667,0.95,0,0,0,0,0,0,0,0,youku
353232074895857,0.725,0.758333333,0.55,0.991666667,0.891666667,0.791666667,0.783333333,0.75,0.583333333,0.9,0.98,0.98,0.908333333,0,0,0,0,0,0,0,0,youku
862231037633318,0.821428571,0.756696429,0.768154762,0.842410714,0.86577381,0.785565476,0.830357143,0.788541667,0.826339286,0.939285714,0.834375,0.824553571,0.897619048,0,0,0,0,0,0,0,0,youku
862021038686435,0.790151515,0.757323232,0.828030303,0.872474747,0.848232323,0.824494949,0.825,0.740909091,0.863131313,0.915151515,0.868686869,0.81540404,0.85,0,0,0,0,0,0,0,0,youku
861006038413550,0.775,0.802380952,0.751190476,0.805952381,0.736904762,0.9,0.785714286,0.733333333,0.844047619,0.98,0.844047619,0.829761905,0.919047619,0,0,0,0,0,0,0,0,youku
862217037671499,0.731666667,0.736666667,0.825,0.911666667,0.98,0.98,0.67,0.735,0.886666667,0.83,0.786666667,0.591666667,0.98,0,0,0,0,0,0,0,0,youku
353460080223422,0.795,0.825,0.78,0.771666667,0.823333333,0.82,0.733333333,0.816666667,0.826666667,0.826666667,0.876666667,0.816666667,0.98,0,0,0,0,0,0,0,0,youku
862758035462910,0.85,0.825,0.8,0.916666667,0.775,0.916666667,0.725,0.9,0.733333333,0.966666667,0.766666667,0.775,0.833333333,0,0,0,0,0,0,0,0,youku
860576033796531,0.787142857,0.758571429,0.77,0.84202381,0.837261905,0.806190476,0.841666667,0.75702381,0.840952381,0.995952381,0.791904762,0.856428571,0.893214286,0,0,0,0,0,0,0,0,youku
862096035996219,0.75,0.735,0.713333333,0.86,0.98,0.846666667,0.903333333,0.66,0.805,0.811666667,0.918333333,0.825,0.943333333,0,0,0,0,0,0,0,0,youku
860662031512805,0.773333333,0.805,0.835,0.751666667,0.81,0.815,0.921666667,0.908333333,0.856666667,0.991666667,0.695,0.861666667,0.756666667,0,0,0,0,0,0,0,0,youku
862758039653092,0.833333333,0.81875,0.710416667,0.789583333,0.772916667,0.85625,0.739583333,0.922916667,0.772916667,0.997916667,0.79375,0.8375,0.94375,0,0,0,0,0,0,0,0,youku
861247036684806,0.772916667,0.789583333,0.810416667,0.833333333,0.860416667,0.791666667,0.8375,0.741666667,0.83125,0.854166667,0.877083333,0.802083333,0.979166667,0,0,0,0,0,0,0,0,youku
862783037209390,0.716666667,0.716666667,0.816666667,0.941666667,0.98,0.98,0.683333333,0.716666667,0.916666667,0.783333333,0.808333333,0.525,0.98,0,0,0,0,0,0,0,0,youku
354765081441966,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
862630030485206,0.808333333,0.791666667,0.825,0.816666667,0.741666667,0.841666667,0.691666667,0.633333333,0.98,0.825,0.908333333,0.783333333,0.98,0,0,0,0,0,0,0,0,youku
860268038424331,0.820930233,0.784883721,0.73120155,0.796317829,0.913372093,0.840310078,0.770155039,0.776162791,0.779844961,0.937209302,0.792248062,0.812790698,0.98,0,0,0,0,0,0,0,0,youku
861406039618936,0.783928571,0.752083333,0.772619048,0.823511905,0.872619048,0.840178571,0.840178571,0.75327381,0.807738095,0.957738095,0.852083333,0.79375,0.939285714,0,0,0,0,0,0,0,0,youku
862918030233670,0.749509804,0.798529412,0.769607843,0.795098039,0.850490196,0.849019608,0.831372549,0.834803922,0.788235294,0.919117647,0.858823529,0.814215686,0.917647059,0,0,0,0,0,0,0,0,youku
861602037888535,0.768888889,0.762222222,0.765,0.845555556,0.886111111,0.82,0.850555556,0.748888889,0.881666667,0.883333333,0.858888889,0.805555556,0.905555556,0,0,0,0,0,0,0,0,youku
861005039208969,0.810215054,0.730913978,0.703763441,0.818548387,0.98,0.966129032,0.691935484,0.865322581,0.869623656,0.942741935,0.690860215,0.575,0.98,0,0,0,0,0,0,0,0,youku
862096031441871,0.791496599,0.777210884,0.777380952,0.776870748,0.9,0.780272109,0.854761905,0.753231293,0.886054422,0.868027211,0.819897959,0.747959184,0.98,0,0,0,0,0,0,0,0,youku
861504034467877,0.616666667,0.695833333,0.7,0.9625,0.8375,0.8,0.875,0.820833333,0.98,0.954166667,0.65,0.891666667,0.85,0,0,0,0,0,0,0,0,youku
359596066296264,0.775,0.833333333,0.816666667,0.816666667,0.808333333,0.833333333,0.741666667,0.883333333,0.808333333,0.925,0.808333333,0.783333333,0.958333333,0,0,0,0,0,0,0,0,youku
359942073831034,0.856547619,0.881944444,0.780357143,0.81468254,0.768055556,0.861507937,0.750595238,0.868650794,0.798611111,0.98531746,0.741071429,0.728571429,0.945238095,0,0,0,0,0,0,0,0,youku
861005030303868,0.788888889,0.768055556,0.779166667,0.826388889,0.830555556,0.833333333,0.853472222,0.754861111,0.8375,0.928472222,0.8625,0.7875,0.93125,0,0,0,0,0,0,0,0,youku
358522085645217,0.736805556,0.726388889,0.8,0.852777778,0.965972222,0.890972222,0.828472222,0.785416667,0.886805556,0.899305556,0.786805556,0.710416667,0.913194444,0,0,0,0,0,0,0,0,youku
862471037221512,0.75,0.575,0.725,0.9,0.98,0.641666667,0.533333333,0.466666667,0.98,0.808333333,0.925,0.98,0.508333333,0,0,0,0,0,0,0,0,youku
861443032158073,0.794444444,0.769444444,0.705555556,0.811111111,0.805555556,0.791666667,0.847222222,0.805555556,0.861111111,0.98,0.866666667,0.822222222,0.880555556,0,0,0,0,0,0,0,0,youku
861443031759293,0.858333333,0.8875,0.85,0.783333333,0.933333333,0.816666667,0.704166667,0.8625,0.729166667,0.875,0.675,0.925,0.879166667,0,0,0,0,0,0,0,0,youku
862468039531898,0.78556701,0.812886598,0.7604811,0.795017182,0.827749141,0.842525773,0.814862543,0.830154639,0.828608247,0.934020619,0.827920962,0.832302405,0.886168385,0,0,0,0,0,0,0,0,youku
861760030262296,0.858333333,0.726666667,0.671666667,0.801666667,0.98,0.918333333,0.681666667,0.923333333,0.866666667,0.98,0.568333333,0.56,0.98,0,0,0,0,0,0,0,0,youku
862828036148774,0.766666667,0.808333333,0.808333333,0.808333333,0.816666667,0.825,0.783333333,0.841666667,0.841666667,0.875,0.841666667,0.783333333,0.975,0,0,0,0,0,0,0,0,youku
861504037006110,0.808333333,0.655555556,0.736111111,0.872222222,0.969444444,0.863888889,0.869444444,0.930555556,0.725,0.988888889,0.847222222,0.733333333,0.783333333,0,0,0,0,0,0,0,0,youku
862719030856340,0.783333333,0.758333333,0.858333333,0.8,0.883333333,0.866666667,0.775,0.641666667,0.883333333,0.98,0.841666667,0.683333333,0.966666667,0,0,0,0,0,0,0,0,youku
862904032267841,0.8,0.795833333,0.766666667,0.85,0.870833333,0.766666667,0.845833333,0.7125,0.8,0.908333333,0.854166667,0.8125,0.995833333,0,0,0,0,0,0,0,0,youku
353114080378252,0.716666667,0.716666667,0.816666667,0.941666667,0.98,0.98,0.683333333,0.716666667,0.916666667,0.783333333,0.808333333,0.525,0.98,0,0,0,0,0,0,0,0,youku
862681039192426,0.823611111,0.758333333,0.736111111,0.831944444,0.902777778,0.759722222,0.819444444,0.673611111,0.873611111,0.904166667,0.833333333,0.901388889,0.956944444,0,0,0,0,0,0,0,0,youku
860737034108585,0.808333333,0.808333333,0.85,0.808333333,0.825,0.733333333,0.708333333,0.933333333,0.875,0.858333333,0.808333333,0.841666667,0.916666667,0,0,0,0,0,0,0,0,youku
862886033809752,0.758333333,0.791666667,0.875,0.816666667,0.858333333,0.808333333,0.825,0.716666667,0.866666667,0.783333333,0.933333333,0.766666667,0.983333333,0,0,0,0,0,0,0,0,youku
861745039720915,0.758333333,0.766666667,0.7625,0.98,0.833333333,0.8375,0.691666667,0.7375,0.8125,0.98,0.616666667,0.9,0.98,0,0,0,0,0,0,0,0,youku
861259035462332,0.791666667,0.775,0.8375,0.829166667,0.858333333,0.9625,0.620833333,0.9375,0.7375,0.98,0.791666667,0.7375,0.829166667,0,0,0,0,0,0,0,0,youku
862828030812110,0.739791667,0.697986111,0.82625,0.794583333,0.947013889,0.774513889,0.944583333,0.740347222,0.850763889,0.94625,0.900069444,0.848263889,0.768888889,0,0,0,0,0,0,0,0,youku
861488034941448,0.783333333,0.816666667,0.8,0.866666667,0.775,0.841666667,0.775,0.966666667,0.833333333,0.825,0.816666667,0.791666667,0.891666667,0,0,0,0,0,0,0,0,youku
862263037642676,0.75,0.825,0.808333333,0.8,0.816666667,0.825,0.758333333,0.825,0.816666667,0.9,0.85,0.775,0.98,0,0,0,0,0,0,0,0,youku
862814038306974,0.806402439,0.76554878,0.739939024,0.809044715,0.825101626,0.835873984,0.848678862,0.764329268,0.809146341,0.941768293,0.860772358,0.791361789,0.983841463,0,0,0,0,0,0,0,0,youku
354765084162734,0.776190476,0.807142857,0.788095238,0.811904762,0.783333333,0.828571429,0.803571429,0.877380952,0.829761905,0.982142857,0.69047619,0.877380952,0.927380952,0,0,0,0,0,0,0,0,youku
861463037558739,0.816666667,0.833333333,0.783333333,0.85,0.866666667,0.841666667,0.766666667,0.808333333,0.716666667,0.975,0.8,0.733333333,0.975,0,0,0,0,0,0,0,0,youku
860718030020008,0.758333333,0.85,0.816666667,0.833333333,0.741666667,0.85,0.858333333,0.716666667,0.816666667,0.891666667,0.85,0.825,0.975,0,0,0,0,0,0,0,0,youku
862955034200735,0.775,0.758333333,0.7,0.691666667,0.983333333,0.833333333,0.933333333,0.616666667,0.7,0.7,0.983333333,0.98,0.98,0,0,0,0,0,0,0,0,youku
862814033113995,0.754166667,0.804166667,0.75,0.7875,0.7875,0.8125,0.8,0.95,0.8625,0.875,0.8625,0.8375,0.9,0,0,0,0,0,0,0,0,youku
353627055419934,0.782273902,0.773062016,0.769237726,0.833010336,0.862971576,0.832609819,0.823953488,0.777571059,0.810413437,0.973863049,0.784379845,0.831731266,0.924857881,0,0,0,0,0,0,0,0,youku
862466037350303,0.78452381,0.795238095,0.826190476,0.797619048,0.901190476,0.803571429,0.78452381,0.825,0.798809524,0.910714286,0.807142857,0.827380952,0.920238095,0,0,0,0,0,0,0,0,youku
862787038546932,0.933333333,0.616666667,0.8,0.8,0.741666667,0.883333333,0.725,0.98,0.783333333,0.98,0.98,0.575,0.708333333,0,0,0,0,0,0,0,0,youku
861258032835375,0.786111111,0.777777778,0.791666667,0.762962963,0.923148148,0.831481481,0.736111111,0.764814815,0.778703704,0.95,0.830555556,0.868518519,0.976851852,0,0,0,0,0,0,0,0,youku
861751039942038,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
862097034659238,0.741666667,0.808333333,0.808333333,0.791666667,0.816666667,0.816666667,0.783333333,0.883333333,0.816666667,0.891666667,0.866666667,0.766666667,0.983333333,0,0,0,0,0,0,0,0,youku
862363032850884,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
861504030761018,0.716666667,0.775,0.875,0.791666667,0.816666667,0.758333333,0.841666667,0.858333333,0.916666667,0.858333333,0.858333333,0.8,0.916666667,0,0,0,0,0,0,0,0,youku
860916030472399,0.843010753,0.817741935,0.796505376,0.805107527,0.786021505,0.797580645,0.697043011,0.873924731,0.861021505,0.895698925,0.773387097,0.889516129,0.942741935,0,0,0,0,0,0,0,0,youku
860827033262127,0.792916667,0.821666667,0.715833333,0.808541667,0.850416667,0.85375,0.843958333,0.827291667,0.812708333,0.98,0.742083333,0.804583333,0.887291667,0,0,0,0,0,0,0,0,youku
354734081732352,0.864583333,0.7375,0.673263889,0.817361111,0.98,0.935416667,0.660763889,0.917708333,0.842361111,0.98,0.580208333,0.541319444,0.98,0,0,0,0,0,0,0,0,youku
862363032817305,0.781666667,0.858333333,0.83,0.725,0.795,0.84,0.836666667,0.948333333,0.87,0.926666667,0.715,0.82,0.835,0,0,0,0,0,0,0,0,youku
862638031581345,0.759722222,0.777777778,0.763888889,0.790277778,0.85,0.811111111,0.859722222,0.766666667,0.772222222,0.998611111,0.834722222,0.797222222,0.998611111,0,0,0,0,0,0,0,0,youku
352562072759262,0.725,0.72037037,0.847222222,0.811111111,0.923148148,0.961111111,0.725925926,0.830555556,0.85,0.98,0.737037037,0.769444444,0.791666667,0,0,0,0,0,0,0,0,youku
862636039209513,0.745138889,0.742361111,0.804166667,0.894444444,0.98,0.995833333,0.701388889,0.746527778,0.875,0.814583333,0.821527778,0.589583333,0.98,0,0,0,0,0,0,0,0,youku
862812032578812,0.783333333,0.633333333,0.608333333,0.691666667,0.941666667,0.925,0.98,0.691666667,0.98,0.8,0.85,0.875,0.758333333,0,0,0,0,0,0,0,0,youku
862460033331011,0.736458333,0.769791667,0.747916667,0.952083333,0.736458333,0.825,0.776041667,0.75,0.773958333,0.926041667,0.8125,0.991666667,0.984375,0,0,0,0,0,0,0,0,youku
862961037050150,0.764285714,0.775,0.760714286,0.976190476,0.828571429,0.836904762,0.702380952,0.753571429,0.804761905,0.98,0.647619048,0.878571429,0.98,0,0,0,0,0,0,0,0,youku
862758032699209,0.805555556,0.752777778,0.769444444,0.813888889,0.822222222,0.833333333,0.838888889,0.911111111,0.769444444,0.98,0.780555556,0.816666667,0.825,0,0,0,0,0,0,0,0,youku
861469039839530,0.74375,0.739772727,0.754166667,0.812310606,0.862689394,0.836931818,0.891098485,0.749810606,0.864962121,0.977462121,0.760227273,0.941287879,0.848863636,0,0,0,0,0,0,0,0,youku
355647074583351,0.785897436,0.773717949,0.808333333,0.754487179,0.850641026,0.848076923,0.747435897,0.841025641,0.81025641,0.985897436,0.816025641,0.803205128,0.954487179,0,0,0,0,0,0,0,0,youku
358522080914782,0.791666667,0.841666667,0.802777778,0.755555556,0.763888889,0.811111111,0.875,0.916666667,0.85,0.975,0.688888889,0.894444444,0.816666667,0,0,0,0,0,0,0,0,youku
862961038724332,0.731944444,0.687152778,0.756597222,0.832986111,0.856944444,0.876388889,0.884722222,0.978125,0.856597222,0.787152778,0.993402778,0.692708333,0.850347222,0,0,0,0,0,0,0,0,youku
862813030193794,0.856944444,0.716666667,0.690277778,0.790277778,0.98,0.895833333,0.722222222,0.927777778,0.848611111,0.98,0.5875,0.584722222,0.984722222,0,0,0,0,0,0,0,0,youku
862219031934451,0.820833333,0.820833333,0.7,0.875,0.825,0.816666667,0.8,0.820833333,0.795833333,0.895833333,0.7875,0.7875,0.98,0,0,0,0,0,0,0,0,youku
861259035963511,0.825,0.758333333,0.841666667,0.808333333,0.875,0.883333333,0.675,0.666666667,0.725,0.98,0.725,0.8,0.98,0,0,0,0,0,0,0,0,youku
862415032004910,0.788333333,0.82,0.733333333,0.776666667,0.833333333,0.85,0.853333333,0.893333333,0.83,0.98,0.78,0.76,0.83,0,0,0,0,0,0,0,0,youku
868064035204939,0.803472222,0.792361111,0.910416667,0.579861111,0.98,0.811805556,0.946527778,0.602083333,0.788888889,0.724305556,0.757638889,0.683333333,0.807638889,0,0,0,0,0,0,0,0,youku
861600037215576,0.790625,0.746875,0.741666667,0.820833333,0.830208333,0.828125,0.88125,0.841666667,0.778125,0.957291667,0.801041667,0.785416667,0.979166667,0,0,0,0,0,0,0,0,youku
862231036889713,0.80787037,0.802777778,0.758796296,0.830092593,0.821296296,0.825462963,0.824537037,0.818981481,0.790277778,0.904166667,0.856944444,0.818518519,0.920833333,0,0,0,0,0,0,0,0,youku
357748053050640,0.733333333,0.8,0.808333333,0.858333333,0.825,0.816666667,0.866666667,0.758333333,0.85,0.85,0.883333333,0.816666667,0.908333333,0,0,0,0,0,0,0,0,youku
354377050527708,0.8,0.85,0.775,0.858333333,0.844444444,0.855555556,0.85,0.825,0.713888889,0.961111111,0.780555556,0.755555556,0.902777778,0,0,0,0,0,0,0,0,youku
861413035810582,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
862380038350230,0.75,0.816666667,0.825,0.8,0.825,0.808333333,0.75,0.791666667,0.833333333,0.925,0.883333333,0.75,0.98,0,0,0,0,0,0,0,0,youku
355239080333557,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
353254060324858,0.722083333,0.722916667,0.814166667,0.930416667,0.98,0.98,0.681666667,0.730416667,0.917083333,0.790416667,0.806666667,0.534166667,0.98,0,0,0,0,0,0,0,0,youku
861463031335852,0.778787879,0.773484848,0.757575758,0.795454545,0.853030303,0.801515152,0.896969697,0.75,0.79469697,0.903030303,0.857575758,0.864393939,0.953787879,0,0,0,0,0,0,0,0,youku
862217033392918,0.792857143,0.741666667,0.763690476,0.798809524,0.882142857,0.786309524,0.872916667,0.70922619,0.888988095,0.95952381,0.907440476,0.745238095,0.92797619,0,0,0,0,0,0,0,0,youku
862629031231924,0.772222222,0.727777778,0.805555556,0.825,0.85,0.797222222,0.897222222,0.827777778,0.825,0.997222222,0.811111111,0.830555556,0.819444444,0,0,0,0,0,0,0,0,youku
359942073685513,0.708333333,0.725,0.708333333,0.716666667,0.98,0.666666667,0.98,0.833333333,0.966666667,0.791666667,0.858333333,0.616666667,0.875,0,0,0,0,0,0,0,0,youku
353254061019838,0.991666667,0.741666667,0.775,0.98,0.583333333,0.733333333,0.858333333,0.891666667,0.98,0.591666667,0.858333333,0.98,0.491666667,0,0,0,0,0,0,0,0,youku
860750032851676,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
862263039800116,0.770833333,0.7,0.7875,0.804166667,0.8625,0.7875,0.916666667,0.833333333,0.829166667,0.98,0.7625,0.854166667,0.804166667,0,0,0,0,0,0,0,0,youku
860439039582530,0.733333333,0.7875,0.7625,0.775,0.98,0.758333333,0.941666667,0.775,0.891666667,0.841666667,0.854166667,0.720833333,0.925,0,0,0,0,0,0,0,0,youku
860750031551491,0.772222222,0.779166667,0.831944444,0.808333333,0.9875,0.888888889,0.663888889,0.729166667,0.790277778,0.938888889,0.706944444,0.894444444,0.993055556,0,0,0,0,0,0,0,0,youku
